Name,Branch,Place,Exams Accepted,Fees
"Guru Teg Bahadur Khalsa Institute of Engineering and Technology, Malout",B.Tech Electrical Engineering,"Malout, Punjab",NA,NA
"Green Hills Engineering College, Kumarhatti",B.Tech Electrical Engineering,"Solan, Himachal Pradesh",JEE,"Fees:  ₹ 302,700"
"Adamas Institute of Technology, North 24 Parganas",B.Tech Electrical Engineering,"Kolkata, West Bengal",NA,"Fees:  ₹ 351,000"
"BSM College of Engineering, Roorkee",B.Tech Electrical Engineering,"Bijhauli, Uttarakhand",NA,Exams:  JEE Main 
"Acharya Vinoba Bhave Institute of Technology, Wardha",B.Tech Electrical Engineering,"Pavnar, Maharashtra",NA,NA
"S S Agrawal Institute of Engineering and Technology, Navsari",BE Electrical Engineering,"Navsari, Gujarat",NA,NA
"Mewar School of Engineering and Technology, Chittorgarh",B.Tech Electrical Engineering,"Gangarar, Rajasthan",NA,Exams:  Uni-Gauge-E 
"Punjab Institute of Technology, Moga",B.Tech Electrical Engineering,"Moga, Punjab",NA,Exams:  JEE Main 
"Elitte College of Engineering, Kolkata",B.Tech Electrical Engineering,"Kolkata, West Bengal",NA,"Exams:  JEE Main ,  WBJEE "
"RK University, Rajkot",B.Tech Electrical Engineering,"Rajkot, Gujarat",NA,"Fees:  ₹ 260,000"
"University of Technology, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,NA
"Uttarakhand Technical University, Dehradun",B.Tech Electrical Engineering,"Dehradun, Uttarakhand",NA,Exams:  JEE Main 
"Dr Bhimrao Ambedkar Engineering College of Information Technology, Bijnor",B. Tech Electrical Engineering,"Chandpur, Uttar Pradesh",NA,NA
"Sant Baba Bhag Singh Institute of Engineering and Technology, Jalandhar",B.Tech Electrical Engineering,"Khiala, Punjab",NA,NA
"Sanjay Memorial Institute of Technology, Berhampur",B.Tech Electrical Engineering,"Ganjam, Odisha",OJEE,"Fees:  ₹ 180,000"
"Rewa Institute of Technology, Rewa",BE Electrical Engineering,"Rewa, Madhya Pradesh",NA,"Fees:  ₹ 199,200"
"Namdeorao Poreddiwar College of Engineering and Technology, Gadchiroli",B.Tech Electrical Engineering,"Gadchiroli, Maharashtra",NA,NA
"Swami Devi Dyal Institute of Engineering and Technology, Panchkula",B.Tech Electrical Engineering,"Palasra, Haryana",JEE,"Fees:  ₹ 318,220"
"Malwa Institute of Technology and Management, Gwalior",B.Tech Electrical Engineering,"Adupurajagir, Madhya Pradesh",NA,NA
"RV Institute of Technology, Bijnor",B.Tech Electrical Engineering,"Bijnor, Uttar Pradesh",NA,"Exams:  JEE Main ,  UPSEE "
"Mahatma Gandhi Institute of Technical Education and Research Centre, Navsari",B.Tech Electrical Engineering,"Eru, Gujarat",GUJCET,"Fees:  ₹ 244,000"
"Patel Institute of Technology, Bhopal",BE Electrical Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 212,800"
"Shankara Institute of Technology, Jaipur",B.Tech Electrical Engineering,"Chimanpura, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Matsyodari Shikshan Sanstha's College of Engineering and Technology, Jalna",BE Electrical Engineering,"Jalna, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Brahma Valley College of Engineering and Research Institute, Nashik",B.Tech Electrical Engineering,"Anjaneri, Maharashtra",JEE,"Fees:  ₹ 310,000"
"Gyan Vihar School of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,NA
"Dev Bhoomi Institute of Technology and Engineering, Dehradun",B.Tech Electrical Engineering,"Naugaon, Uttarakhand",NA,NA
"Bhargava College of Engineering and Technology, Samba",BE Electrical Engineering,"Samba, Jammu and Kashmir",NA,Exams:  JKCET 
"Sri Sai University, Palampur",B.Tech Electrical Engineering,"Gangoh, Himachal Pradesh",NA,Exams:  JEE Main 
"RNB Global University, Bikaner",B.Tech Electrical Engineering,"Bikaner, Rajasthan",NA,"Fees:  ₹ 430,000"
"Manipur Technical University, Imphal",B.Tech Electrical Engineering,"Imphal, Manipur",NA,NA
"Sat Kabir Institute of Technology and Management, Bahadurgarh",B.Tech Electrical Engineering,"Shahpur, Haryana",NA,Exams:  JEE Main 
"Kailash Narayan Patidar College of Science and Technology, Bhopal",BE Electrical Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 182,400"
"Neelam College of Engineering and Technology, Agra",B.Tech Electrical Engineering,"Agra, Uttar Pradesh",UPSEE,"Fees:  ₹ 315,600"
"Nagarjuna Institute of Engineering Technology and Management, Nagpur",BE Electronics and Power Engineering,"Satnavari, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Vaishnavi Institute of Technology and Science, Bhopal",B.Tech Electrical Engineering,"Bhopal, Madhya Pradesh",NA,Exams:  JEE Main 
"VITS Engineering College, Khorda",B.Tech Electrical Engineering,"Khajuria, Odisha",JEE,"Fees:  ₹ 204,000"
"Sagar Institute of Science Technology and Engineering, Bhopal",BE Electrical Engineering,"Sikandarabad, Madhya Pradesh",JEE,"Fees:  ₹ 208,000"
"Nagaji Institute of Technology and Management, Gwalior",BE Electrical Engineering,"Gwalior, Madhya Pradesh",NA,"Fees:  ₹ 182,400"
"DAV Institute of Engineering and Technology, Palamu",B.Tech Electrical Engineering,"Hisra alias Pokhraha, Jharkhand",JEECE,"Fees:  ₹ 229,000"
"Sindhudurg Shikshan Prasarak Mandal's College of Engineering, Sindhudurg",B.Tech Electrical Engineering,"Harkul Bk., Maharashtra",JEE,"Fees:  ₹ 344,000"
"Modern Institute of Technology and Research Centre, Alwar",B.Tech Electrical Engineering,"Alwar, Rajasthan",JEE,"Fees:  ₹ 280,000"
"Baba Hira Singh Bhattal Institute of Engineering and Technology, Lehragaga",B.Tech Electrical Engineering,"Lehragaga, Punjab",NA,"Fees:  ₹ 240,000"
"Ipcowala Institute of Engineering and Technology, Anand",BE Electrical Engineering,"Dharmaj, Gujarat",GUJCET,"Fees:  ₹ 224,000"
"Gurgaon Institute of Technology and Management, Gurgaon",B.Tech Electrical Engineering,"Gurgaon, Haryana",JEE,"Fees:  ₹ 482,584"
"Dr Jivraj Mehta Institute of Technology, Anand",BE Electrical Engineering,"Mogar, Gujarat",JEE,"Fees:  ₹ 244,000"
"Delhi Institute of Technology, Management and Research, Faridabad",B.Tech Electrical engineering,"Tikri Khera, Haryana",NA,"Fees:  ₹ 340,000"
"Camellia Insititute of Engineering, Madhyamgram",B.Tech Electrical Engineering,"Kolkata, West Bengal",NA,NA
"Black Diamond College of Engineering and Technology, Jharsuguda",B.Tech Electrical Engineering,"Jharsuguda, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Institute of Engineering and Technology, Alwar",B.Tech Electrical Engineering,"Alwar, Rajasthan",NA,"Fees:  ₹ 315,500"
"School of Management Sciences, Lucknow",B.Tech Electrical Engineering,"Lucknow, Uttar Pradesh",JEE,"Fees:  ₹ 281,520"
"Nagar Yuvak Shikshak Sanstha, NYSS College of Engineering and Research, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",NA,NA
"Uttaranchal University, Dehradun",B.Tech Electrical Engineering,"Dehradun, Uttarakhand",JEE,"Fees:  ₹ 550,000"
"Raffles University, Neemrana",B.Tech Electrical Engineering,"Neemrana, Rajasthan",NA,"Fees:  ₹ 398,000"
"KCT College of Engineering and Technology, Sangrur",B.Tech Electrical Engineering,"Fatehgarh, Punjab",NA,NA
"Vedant College of Engineering and Technology, Bundi",B.Tech Electrical Engineering,"Bundi, Rajasthan",NA,Exams:  JEE Main 
"Shri Rawatpura Sarkar Institute of Technology, Raipur",BE Electrical Engineering,"Raipur, Chhattisgarh",NA,Exams:  JEE Main 
"KC College of Engineering and Information Technology, Nawanshahr",B.Tech Electrical Engineering,"Nawanshahr, Punjab",NA,Exams:  JEE Main 
"Nanasaheb Mahadik College of Engineering, Sangli",B.Tech Electrical Engineering,"Ashta, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"SRINIX College of Engineering, Balasore",B.Tech Electrical Engineering,"Gopalgoan, Odisha",JEE,"Fees:  ₹ 180,000"
"Sri Sukhmani Institute of Engineering and Technology, Dera Bassi",B.Tech Electrical Engineering,"Dera Bassi, Punjab",NA,"Fees:  ₹ 240,000"
"Dhaneswar Rath Institute of Engineering and Management Studies, Cuttack",B.Tech Electrical Engineering,"Tangi, Odisha",JEE,"Fees:  ₹ 312,000"
"Vivekananda Institute of Technology, Bhubaneswar",B.Tech Electrical Engineering,"Chatabar, Odisha",NA,NA
"Mahavir Swami College of Engineering and Technology, Surat",B.Tech Electrical Engineering,"Surat, Gujarat",NA,Exams:  GUJCET 
"Manda Institute of Technology, Bikaner",B.Tech Electrical Engineering,"Bikaner, Rajasthan",NA,"Fees:  ₹ 240,000"
"Padmashree Krutartha Acharya College of Engineering, Bargarh",B.Tech Electrical Engineering,"Bargarh, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"North India Institute of Technology, Bijnor",B.Tech Electrical Engineering,"Nekpur, Uttar Pradesh",NA,NA
"MIT College of Engineering and Management, Hamirpur",B.Tech Electrical Engineering,"Ganoh Rajputtan, Himachal Pradesh",NA,NA
"Pacific Institute of Engineering, Udaipur",B.Tech Electrical Engineering,"Udaipur, Rajasthan",NA,NA
"SD Mewat Institute of Engineering and Technology- Technical Campus, Mewat",B.Tech Electrical Engineering,"Mewat, Haryana",NA,NA
"Gangamai College of Engineering, Dhule",B.Tech Electrical Engineering,"Nagaon, Maharashtra",JEE,"Fees:  ₹ 207,460"
"Integral Institute of Information Technology and Management, Gwalior",Electrical Engineering,"Gwalior, Madhya Pradesh",NA,NA
"Gurukul Institute of Engineering and Technology, Kota",B.Tech Electrical Engineering,"Ranpur, Rajasthan",NA,"Fees:  ₹ 280,000"
"ACN College of Engineering and Management Studies, Aligarh",B.Tech Electrical Engineering,"Chherat, Uttar Pradesh",NA,Exams:  UPSEE 
"Bansal College of Engineering, Mandideep",B.Tech Electrical Engineering,"Itaya Kalan, Madhya Pradesh",NA,NA
"Dhamangaon Education Society's College of Engineering and Technology, Dhamangaon Rly",BE Electrical Engineering,"Dattapur Dhamangaon, Maharashtra",JEE,"Fees:  ₹ 210,488"
"Bon Maharaj Engineering College, Mathura",B.Tech Electrical Engineering,"Vrindavan, Uttar Pradesh",NA,NA
"Laxmi Devi Institute of Engineering and Technology, Alwar",B.Tech Electrical Engineering,"Chikani, Rajasthan",JEE,"Fees:  ₹ 308,000"
"Disha Institute of Management and Technology, Raipur",BE Electrical and Electronics Engineering,"Raipur, Chhattisgarh",JEE,"Fees:  ₹ 253,000"
"Shri Sai College of Engineering, Aurangabad",B.Tech Electronics and Power Engineering,"Pardari, Maharashtra",NA,Exams:  MAHA CET 
"Swami Devi Dyal Institute of Engineering, Barwala",B.Tech Electrical Engineering,"Barwala, Punjab",JEE,"Fees:  ₹ 326,000"
"Chhatrapati Shivaji Maharaj University, Navi Mumbai",B.Tech Electrical Engineering,"Navi Mumbai, Maharashtra",NA,NA
"Indus College of Engineering, Bhubaneswar",B.Tech Electrical Engineering,"Barakuda, Odisha",NA,Exams:  OJEE 
"Bimla Devi Educational Societys Group of Institutions, JB Knowledge Park, Faridabad",B.Tech Electrical Engineering,"Faridabad, Haryana",JEE,"Fees:  ₹ 370,000"
"Institute of Engineering and Emerging Technology, Solan",B.Tech Electrical Engineering,"Baddi, Himachal Pradesh",NA,"Exams:  JEE Main ,  HPCET "
"SND College of Engineering and Research Centre, Nashik",BE Electrical Engineering,"Nashik, Maharashtra",NA,NA
"Shri JM Sabva Institute of Engineering and Technology, Botad",B.Tech Electrical Engineering,"Samadhiyala No.1, Gujarat",NA,NA
"Khurana Sawant Institute of Engineering and Technology, Hingoli",BE Electrical Engineering,"Hingoli, Maharashtra",NA,NA
"Rajasthan Engineering College, Dausa",B.Tech Electrical Engineering,"Dausa, Rajasthan",NA,NA
"The Techno School, Bhubaneswar",B.Tech Electrical Engineering,"Bhubaneshwar, Odisha",NA,NA
"TempleCity Institute of Technology and Engineering, Khordha",B.Tech Electrical Engineering,"Khurdha, Odisha",JEE,"Fees:  ₹ 276,000"
"Sunrise Group of Institutions, Udaipur",B.Tech Electrical Engineering,"Udaipur, Rajasthan",NA,NA
"Sukhjinder Technical Campus, Gurdaspur",B.Tech Electrical Engineering,"Gurdaspur, Punjab",NA,NA
"Radhakrishna Institute of Technology and Engineering, Bhubaneswar",B.Tech Electrical Engineering,"Khurdha, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Sawai Madhopur College of Engineering and Technology, Sawai Madhopur",B.Tech Electrical Engineering,"Pachipalya, Rajasthan",NA,NA
"BLM Institute of Technology and Management Sciences, Jhunjhunu",B.Tech Electrical Engineering,"Rajota, Rajasthan",NA,NA
"Maharana Pratap Institute of Technology and Management, Mahendergarh",B.Tech Electrical Engineering,"Mohindergarh, Haryana",NA,NA
"Yamuna Institute of Engineering and Technology, Yamuna Nagar",B.Tech Electrical Engineering,"Yamuna Nagar, Haryana",JEE,"Fees:  ₹ 128,000"
"Universal Institute of Technology, Hisar",B.Tech Electrical Engineering,"Sorkhi, Haryana",NA,NA
"Prasad Institute of Management and Technology, Lucknow",Electrical Engineering,"Junab Ganj, Uttar Pradesh",NA,NA
"GIDC Degree Engineering College, Navsari",B.Tech Electrical Engineering,"Navsari, Gujarat",JEE,"Fees:  ₹ 240,000"
"Aurum Institute of Technology, Rajkot",B.Tech Electrical Engineering,"Rajkot, Gujarat",NA,Exams:  GUJCET 
"Majhighariani Institute of Technology Science, Rayagada",B.Tech Electrical Engineering II Shift,"Bhujabala, Odisha",JEE,"Fees:  ₹ 208,000"
"Maharishi Ved Vyas Engineering College, Yamuna Nagar",B.Tech Electrical Engineering,"Jagadhri, Haryana",NA,NA
"Maharishi Arvind Institute of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 310,000"
"Parthivi College of Engineering and Management, Bhilai",BE Electrical Engineering,"Sirsa Khurd, Chhattisgarh",JEE,"Fees:  ₹ 262,800"
"Moradabad Institute of Technology, Moradabad",B.Tech Electrical Engineering,"Moradabad, Uttar Pradesh",NA,"Fees:  ₹ 359,360"
"Loknete Gopinathji Munde Institute of Engineering Education and Research, Nashik",BE Electrical Engineering,"Nashik, Maharashtra",JEE,"Fees:  ₹ 196,000"
"Om Shanti Engineering College, Rajkot",B. Tech Electrical Engineering,"Hadmatiya, Gujarat",NA,NA
"Northern Institute of Engineering Technical Campus, Alwar",B.Tech Electrical Engineering,"Baldeobas, Rajasthan",NA,Exams:  JEE Main 
"Aryans College of Engineering, Patiala",B.Tech Electrical Engineering,"Nepran, Punjab",NA,"Fees:  ₹ 464,000"
"International Institute of Engineering and Technology, Kurukshetra",B.Tech Electrical Engineering,"Kurukshetra, Haryana",JEE,"Fees:  ₹ 235,280"
"Gujarat Power Engineering and Research Institute, Mehsana",BE Electrical Engineering,"Mehsana, Gujarat",GUJCET,"Fees:  ₹ 320,000"
"Gandhi Institute of Technology and Management, Bhubaneswar",B.Tech Electrical Engineering,"Khorda, West Bengal",JEE,"Fees:  ₹ 224,000"
"Gandhi Institute of Science and Technology, Rayagada",B.Tech Electrical Engineering,"Bheja, Odisha",JEE,"Fees:  ₹ 220,000"
"Galaxy Global Imperial Technical Campus, Ambala",B.Tech Electrical Engineering,"Landha, Haryana",NA,"Fees:  ₹ 256,000"
"Ajay Binay Institute of Technology, Cuttack",B.Tech Electrical Engineering,"Cuttack, Odisha",NA,"Fees:  ₹ 256,000"
"Chanakya Technical Campus, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,NA
"Dewan VS Institute of Engineering and Technology, Meerut",B.Tech Electrical Engineering,"Meerut, Uttar Pradesh",UPSEE,"Fees:  ₹ 265,200"
"Rajarshi Shahu College of Engineering, Buldana",B.Tech Electrical Engineering,"Buldana, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Capital Engineering College, Bhubaneswar",B.Tech Electrical Engineering,"Chhatipur, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Brahmdevdada Mane Institute of Technology, Solapur",BE Electrical Engineering,"Solapur, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Bhiwani Institute of Technology and Sciences, Bhiwani",B.Tech Electrical Engineering,"Bhiwani, Haryana",NA,"Fees:  ₹ 202,800"
"Hindustan Institute of Technology Science and Management, Gwalior",BE Electrical Engineering,"Gwalior, Madhya Pradesh",NA,NA
"RSR Rungta College of Engineering and Technology, Bhilai",BE Electrical Engineering,"Bhilai, Chhattisgarh",NA,"Fees:  ₹ 288,800"
"Sitarambhai Naranji Patel Institute of Technology and Research Centre, Surat",BE Electrical Engineering,"Bardoli, Gujarat",JEE,"Fees:  ₹ 260,000"
"Sai School of Engineering and Technology, Palampur",B.Tech Electrical Engineering,"Palampur, Himachal Pradesh",NA,Exams:  JEE Main 
"Atmiya University, Rajkot",B.Tech Electrical Engineering,"Rajkot, Gujarat",NA,NA
"Bikaner Technical University, Bikaner",B.Tech Electrical Engineering,"Bikaner, Rajasthan",NA,NA
"Buddha College of Engineering and Technology, Udaipur",B. Tech Electrical Engineering,"Sethji Ki Kundal, Rajasthan",NA,NA
"Techno Global University, Sironj",B.Tech Electrical Engineering,"Sironj, Madhya Pradesh",NA,NA
"Modern Institute of Engineering and Technology, Hooghly",B.Tech Electrical Engineering,"Baral Malimpur, West Bengal",JEE,"Fees:  ₹ 320,000"
"Sri Balaji College of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 280,000"
"Somany PG Institute of Technology and Management, Rewari",B.Tech Electrical Engineering,"Rewari, Haryana",NA,NA
"Vidya Niketan College of Engineering, Ahmednagar",BE Electrical Engineering,"Bota, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Jaywant College of Engineering and Management, Sangli",B.Tech Electrical Engineering,"Sangli, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Sanskriti Institute of Management and Technology, Mathura",B.Tech Electrical Engineering,"Chhata, Uttar Pradesh",NA,NA
"Shri Labhubhai Trivedi Institute of Engineering and Technology, Rajkot",B.Tech Electrical Engineering,"Rajkot, Gujarat",GUJCET,"Fees:  ₹ 228,000"
"Shree Saraswati Education Sansthan’s Group of Institutions- Dept of Engineering, Mehsana",B. Tech Electrical Engineering,"Irana, Gujarat",NA,NA
"Vivekananda Institute of Technology East, Jaipur",B.Tech Electrical Engineering,"Seesyawas, Rajasthan",JEE,"Fees:  ₹ 316,000"
"Techno Global, Balurghat",B.Tech Electrical Engineering,"Balurghat, West Bengal",NA,NA
"Sundargarh Engineering College, Sundargarh",B.Tech Electrical Engineering,"Bijulikhaman, Odisha",NA,Exams:  JEE Main 
"RN Modi Engineering College, Kota",B.Tech Electrical Engineering,"Kherajagpura, Rajasthan",NA,Exams:  JEE Main 
"LR Institute of Engineering and Technology, Solan",B.Tech Electrical Engineering,"Solan, Himachal Pradesh",JEE,"Fees:  ₹ 248,000"
"Shekhawati Engineering College, Jhunjhunu",B.Tech Electrical Engineering,"Jhunjhunu, Rajasthan",JEE,"Fees:  ₹ 318,000"
"KMBB College of Engineering and Technology, Bhubaneswar",B.Tech Electrical Engineering,"Bhubaneshwar, Odisha",NA,"Exams:  JEE Main ,  OJEE "
"Raajdhani Engineering College, Bhubaneswar",B.Tech Electrical Engineering,"Gadakan, Odisha",JEE,"Fees:  ₹ 292,000"
"Ganpati Institute of Technology and Management, Bilaspur",B.Tech Electrical Engineering,"Bilaspur, Haryana",NA,Exams:  JEE Main 
"Apex Institute of Technology, Rampur",B.Tech Electrical Engineering,"Jafrabad, Uttar Pradesh",JEE,"Fees:  ₹ 288,000"
"Auden Technology and Management Academy, Bangalore",BE Electrical Engineering,"Bangalore, Karnataka",NA,NA
"Indus Institute of Engineering and Technology, Jind",B.Tech Electrical Engineering,"Kinana, Haryana",JEE,"Fees:  ₹ 272,200"
"Grow More Foundations Group of Institutions Faculty of Engineering, Sabarkantha",BE Electrical Engineering,"Himmatnagar, Gujarat",NA,Exams:  JEE Main 
"Galaxy Global Group of Institutions, Ambala",B.Tech Electrical Engineering,"Dinarpur, Haryana",NA,"Fees:  ₹ 340,000"
"GH Raisoni Institute of Engineering and Technology for Women, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",NA,"Fees:  ₹ 326,000"
"Engineering College, Tuwa",BE Electrical Engineering,"Tuwa, Gujarat",NA,"Fees:  ₹ 248,000"
"Bharti College of Engineering and Technology, Durg",BE Electrical Engineering,"Durg, Chhattisgarh",JEE,"Fees:  ₹ 262,400"
"Bhonsla College of Engineering and Research, Akola",B.Tech Electrical Engineering,"Nagpur, Maharashtra",NA,NA
"Haryana Engineering College, Jagadhri",B.Tech Electrical Engineering,"Jagadhri, Haryana",JEE,"Fees:  ₹ 331,520"
"Vivekananda Institute of Technology, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,"Fees:  ₹ 309,000"
"CBS Group of Institutions, Jhajjar",B.Tech Electrical Engineering,"Jhajjar, Haryana",JEE,"Fees:  ₹ 240,000"
"Ganga Technical Campus, Bahadurgarh",B.Tech Electrical Engineering,"Desalpur, Haryana",NA,Exams:  JEE Main 
"Om Institute of Technology, Shahera",BE Electrical Engineering,"Jokha, Gujarat",NA,Exams:  GUJCET 
"Shree Pandit Nathulalji Vyas Technical Campus, Surendranagar",B.Tech Electrical Engineering,"Surendranagar, Gujarat",JEE,"Fees:  ₹ 276,000"
"Rajiv Gandhi College of Engineering, Parner",BE Electrical Engineering,"Ahmednagar, Maharashtra",NA,"Exams:  JEE Main ,  MAHA CET "
"Apex International Institute of Technology, Kota",B.Tech Electrical Engineering,"Kherajagpura, Rajasthan",NA,NA
"Arya Institute of Engineering Technology and Management, Jaipur",B.Tech Electrical Engineering,"Sodala, Rajasthan",NA,Exams:  JEE Main 
"Smt Shantaben Haribhai Gajera Engineering College, Amreli",BE Electrical Engineering,"Surat, Gujarat",NA,Exams:  GUJCET 
"Krishna College of Engineering, Rewa",BE Electrical Engineering,"Mangawan, Madhya Pradesh",NA,Exams:  JEE Main 
"Shri Ram Group of Colleges, Muzaffarnagar",B.Tech Electrical Engineering,"Muzaffarnagar, Uttar Pradesh",UPSEE,"Fees:  ₹ 289,200"
"Indrashil Institute of Science and Technology, Rajpur",BE Electrical Engineering,"Kadi, Gujarat",NA,NA
"RV Parankar College of Engineering and Technology, Wardha",BE Electrical Engineering,"Arvi, Maharashtra",NA,NA
"Kishan Institute of Engineering and Technology, Meerut",B.Tech Electrical Engineering,"Asalat Nagar, Uttar Pradesh",NA,NA
"Manajiraje Bhosale Technical Campus, Faculty of Engineering, Sangli",B.Tech Electrical Engineering,"Uran Islampur, Maharashtra",NA,NA
"Venkateshwara Institute of Technology, Meerut",B.Tech Electrical Engineering,"Meerut, Uttar Pradesh",NA,NA
"JL Chaturvedi College of Engineering, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",NA,NA
"Savera Educational Trust Group of Institutions, Gurgaon",B.Tech Electrical Engineering,"Farukh Nagar, Haryana",NA,"Fees:  ₹ 232,000"
"Shri Balasaheb Mane Shikshan Prasarak Mandal, Ambap’s Group of Institutions Integrated Campus, Ambap",B.Tech. Electrical Engineering,"Kolhapur, Maharashtra",NA,NA
"Shri Someshwar Shikshan Prasarak Mandal, Someshwar Engineering College, Pune",B.Tech Electrical Engineering,"Pune, Maharashtra",NA,Exams:  MAHA CET 
"Shri Saibaba Institute of Engineering, Research and Allied Sciences, Ahmednagar",B.Tech Electrical Engineering,"Rahata, Maharashtra",NA,NA
"Samarth College of Engineering and Technology, Sabarkantha",BE Electrical Engineering,"Sabarkantha (Himmatnagar), Gujarat",NA,Exams:  JEE Main 
"Shree Siddhivinayak Group of Institutions, Bilaspur",B.Tech Electrical Engineering,"Bilaspur, Chhattisgarh",NA,NA
"KANKSA Academy of Technology and Management, Burdwan",Electrical Engineering,"Panagarh, West Bengal",NA,NA
"Rajendra Institute of Science and Technology, Allahabad",Electrical Engineering,"Allahabad, Uttar Pradesh",NA,NA
"NB Navale Sinhgad College of Engineering, Solapur",BE Electrical Engineering,"Solapur, Maharashtra",JEE,"Fees:  ₹ 273,280"
"Raj Engineering College, Jodhpur",B.Tech Electrical Engineering,"Bawarla, Rajasthan",NA,Exams:  JEE Main 
"Ludhiana Group of Colleges, Ludhiana",B.Tech Electrical Engineering,"Ludhiana, Punjab",JEE,"Fees:  ₹ 314,600"
"Rajdhani Engineering College, Jaipur",B.Tech Electrical Engineering,"Jaisinghpura at Roopwas, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Priyadarshini Indira Gandhi College of Engineering, Nagpur",BE Electrical Engineering,"Nagpur, Maharashtra",NA,NA
"Pratap Institute of Technology and Science, Sikar",B.Tech Electrical Engineering,"Sheeshyoo, Rajasthan",NA,Exams:  JEE Main 
"Institute of Engineering and Technology, IET Baddal Technical Campus, Ropar",B.Tech Electrical Engineering,"Bhaddal, Punjab",JEE,"Fees:  ₹ 321,200"
"Vedic Gurukul Institute of Engineering and Technology, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",NA,Exams:  JEE Main 
"Rao Pahlad Singh Group of Institutions, Mahendragarh",B.Tech Electrical Engineering,"Mahendragarh, Haryana",NA,Exams:  JEE Main 
"Yagyavalkya Institute of Technology, Jaipur",B.Tech Electrical Engineering,"Laxmipura at Nataniwala, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Trident Group of Institutions, Ghaziabad",B.Tech Electrical Engineering,"Ghaziabad, Uttar Pradesh",NA,NA
"SVPES Faculty of Engineering, Technology and Research, Bardoli",BE Electrical Engineering,"Isroli, Gujarat",NA,"Fees:  ₹ 256,000"
"Ramachandra Chandravansi Institute of Technology, Palamu",B. Tech Electrical Engineering,"Pandu, Jharkhand",NA,NA
"Christian College of Engineering and Technology, Bhilai",BE Electrical Engineering,"Bhilai, Chhattisgarh",JEE,"Fees:  ₹ 291,170"
"Marudhar Engineering College, Bikaner",B.Tech Electrical Engineering,"Bikaner, Rajasthan",JEE,"Fees:  ₹ 327,500"
"Mallabhum Institute of Technology, Bankura",B.Tech Electrical Engineering,"Here Parbbat, West Bengal",JEE,"Fees:  ₹ 315,000"
"Mahatma Gandhi Engineering College, Jaipur",B.Tech Electrical Engineering,"Jaipur, Rajasthan",JEE,"Fees:  ₹ 315,500"
"Maharishi Arvind College of Engineering and Technology, Kota",B.Tech Electrical Engineering,"Ranpur, Rajasthan",NA,"Fees:  ₹ 280,000"
"NRI Institute of Research and Technology, Bhopal",BE Electrical Engineering,"Bhopal, Madhya Pradesh",JEE,"Fees:  ₹ 220,000"
"Nigam Institute of Engineering and Technology, Baramunda",B.Tech Electrical Engineering,"Malipada, Odisha",JEE,"Fees:  ₹ 208,000"
"Shree Digamber Institute of Technology, Dausa",B.Tech Electrical Engineering,"Gumanpura, Rajasthan",NA,Exams:  JEE Main 
"Marwar Engineering College and Research Centre, Jodhpur",B.Tech Electrical Engineering,"Jodhpur, Rajasthan",NA,"Fees:  ₹ 193,000"
"Kruttika Institute of Technical Education, Khordha",B.Tech Electrical Engineering,"Ghangapatna, Odisha",NA,NA
"SSJ Engineering College, Hyderabad",B.Tech Electrical Engineering,"Hyderabad, Telangana",NA,NA
"RSR Rungta College of Engineering and Technology, Raipur",BE Electrical Engineering,"Raipur, Chhattisgarh",JEE,"Fees:  ₹ 312,256"
"GGS College of Modern Technology, Mohali",B.Tech Electrical Engineering,"Kharar, Punjab",JEE,"Fees:  ₹ 312,600"
"Asian Institute of Management and Technology, Yamuna Nagar",B.Tech Electrical Engineering,"Yamuna Nagar, Haryana",NA,NA
